ID,X,date,month,day,year,site,County,total,net_hours,capture_rate,wns,site1,long,lat,julian,elev,city,water,town,road,highway,protect,urban,forest,farm,anthro,all,CORA,EPFU,LANO,LABO,LACI,MYGR,MYLE,MYLU,MYSE,MYSO,PESU,MYSP,known,Unknown
1347,188,7/9/2015,7,9,2015,A-0009 Site N (FS 404),Graham,25,15,1.666666667,post,fs404,-83.69866445,35.35516704,55,686.3761048,106.5770294,6.388193532,20.55949066,0.011669735,6.85741212,5.79216118,no,yes,yes,yes,1.666666667,0,1.266666667,0,0.333333333,0,0,0,0,0,0,6.67E-02,0,1.666666667,0
1351,189,7/16/2015,7,16,2015,Alarka Laurel 1,Swain,17,20,0.85,post,alarka,-83.35223996,35.33817087,62,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,0.85,0,0.3,0,0.55,0,0,0,0,0,0,0,0,0.85,0
1349,190,7/17/2015,7,17,2015,North Shoals Creek/FS 408,Cherokee,11,12,0.916666667,post,shoals,-84.19098547,35.2177205,63,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,0.916666667,0,0.833333333,0,0,0,0,0,0,0,8.33E-02,0,0,0.916666667,0
1348,191,7/20/2015,7,20,2015,Big Indian Creek,Macon,1,12,8.33E-02,post,bigind,-83.51028595,35.04443481,66,1070.100579,106.3431807,0.034296445,19.32496387,6.16994825,7.006409144,2.65649465,no,no,no,no,8.33E-02,0,0,0,0,0,0,8.33E-02,0,0,0,0,0,0.083333333,0
1353,192,7/22/2015,7,22,2015,North Harper Creek,Avery,18,16,1.125,post,harper,-81.8527508,36.00956874,68,968.607132,77.70754523,3.91407438,21.02637331,2.285819902,2.292347898,7.275755162,no,yes,no,no,1.125,0,0.9375,0,0.1875,0,0,0,0,0,0,0,0,1.125,0
1354,193,7/23/2015,7,23,2015,Linville River at Pineola,Avery,1,6,0.166666667,post,linvil,-81.89687246,36.01862313,69,1061.566596,75.17331399,0.022179885,18.92669344,0.2140222,1.112626698,10.8122717,yes,yes,yes,yes,0.166666667,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.166666667,0
1357,194,7/24/2015,7,24,2015,Atkins River,Watauga,4,15,0.266666667,post,atkins,-81.76038894,36.16340945,70,902.1639744,94.91662573,0.017220781,8.031539381,0.054388548,3.49926706,23.20084298,yes,no,no,yes,0.266666667,0,0.133333333,0,0.133333333,0,0,0,0,0,0,0,0,0.266666667,0
1355,195,7/27/2015,7,27,2015,Balsam Road,Mitchell,9,12,0.75,post,balsam,-82.13584091,36.09560803,73,1786.345626,66.8507007,3.204880445,21.15990109,0.967568658,11.10668535,25.94145285,no,no,yes,yes,0.75,0,0,0,0.333333333,0,0,0.416666667,0,0,0,0,0,0.75,0
1356,196,7/28/2015,7,28,2015,FR 496/FR 210 Junction,Burke,6,15,0.4,post,fr496,-81.86852552,35.89776017,74,774.4590064,69.85446141,2.611044592,17.64648516,3.474701996,6.048654013,3.547288678,no,yes,no,no,0.4,0,0.333333333,0,6.67E-02,0,0,0,0,0,0,0,0,0.4,0
1358,197,7/29/2015,7,29,2015,Upper Neals Creek,Yancey,7,15,0.466666667,post,neals,-82.19287729,35.73739261,75,1233.160622,35.82476279,2.416543085,17.51610746,0.09939885,0.09939885,3.890512845,no,no,no,no,0.466666667,0,0.133333333,0,0.333333333,0,0,0,0,0,0,0,0,0.466666667,0
1360,198,8/12/2015,8,12,2015,Hurricane Creek,Haywood,9,12,0.75,post,hurric,-82.98750634,35.72972781,89,818.6528497,41.48408529,3.289134947,23.03106293,2.731999908,3.170537422,19.04988475,no,yes,no,no,0.75,0.25,0,0,0.416666667,0,0,0,0,8.33E-02,0,0,0,0.75,0
2586,199,5/31/2016,5,31,2016,Shuler Creek,Cherokee,15,16,0.9375,post,shuler,-84.22640063,35.23275203,31,487.9609875,156.0945589,6.262984041,23.74684305,0.398400815,22.64926487,15.24241362,no,no,no,no,0.9375,0,0.0625,0.4375,0.4375,0,0,0,0,0,0,0,0,0.9375,0
2587,200,6/1/2016,6,1,2016,John's Branch/FS 81C,Graham,4,16,0.25,post,johnsb,-84.0055461,35.34360772,17,1129.838464,133.7188154,6.179932667,22.80106404,1.873425578,12.52719575,4.403928074,no,yes,no,no,0.25,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0.25,0
2588,201,6/13/2016,6,13,2016,Cold Knob/FS 479H,Buncombe,21,15,1.4,post,coldkn,-82.64444762,35.47174946,29,692.1670222,16.59045102,5.50929848,12.52694086,1.331714747,1.331714747,1.497760067,no,no,no,no,1.4,0,0.533333333,6.67E-02,0.8,0,0,0,0,0,0,0,0,1.4,0
2589,202,6/16/2016,6,16,2016,Davidson River/Pisgah Education Center,Transylvania,14,15,0.933333333,post,davids,-82.79113201,35.28446654,32,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,0.933333333,0,6.67E-02,0.133333333,0.266666667,0,0,0.333333333,0,0,0,0.133333333,0,0.933333333,0
2590,203,6/20/2016,6,20,2016,Pigeon River/Twelve Mile,Haywood,4,12,0.333333333,post,pigeon,-83.02490587,35.73228615,36,569.6434014,44.73876252,0.016843061,24.50869573,0.072432153,0.072432153,21.43054305,no,no,no,no,0.333333333,0,8.33E-02,0,0.25,0,0,0,0,0,0,0,0,0.333333333,0
2591,204,6/21/2016,6,21,2016,A-0009 Site N (FS 404),Graham,23,20,1.15,post,fs404,-83.69866445,35.35516704,37,686.3761048,106.5770294,6.388193532,20.55949066,0.011669735,6.85741212,5.79216118,no,yes,yes,yes,1.15,0,1,0,0.05,0.05,0,0,0,0,0,0.05,0,1.15,0
2592,205,6/22/2016,6,22,2016,Nantahala River Bike Path,Macon,2,15,0.133333333,post,nanriv,-83.67235065,35.28247084,38,599.8171289,106.7723152,0.010210332,16.40188765,0.084471906,0.084471906,7.738498158,no,yes,no,no,0.133333333,0,0,0,0,0,0,6.67E-02,0,0,0,6.67E-02,0,0.133333333,0
2593,206,6/28/2016,6,28,2016,North Shoals Creek/FS 408,Cherokee,10,15,0.666666667,post,shoals,-84.19098547,35.2177205,44,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,0.666666667,0,0.6,0,0,0,0,0,0,6.67E-02,0,0,0,0.666666667,0
2594,207,6/30/2016,6,30,2016,Alarka Laurel 1,Swain,19,16,1.1875,post,alarka,-83.35223996,35.33817087,46,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,1.1875,0,0.1875,0,0.8125,0.125,0,0,0,0,0,0.0625,0,1.1875,0
2595,208,7/5/2016,7,5,2016,Upper Curtis Creek Road,McDowell,10,15,0.666666667,post,curtis,-82.19064049,35.7319873,51,1220.664432,35.75492708,2.965582695,17.12895373,0.536006458,0.536006458,3.508606912,no,no,no,no,0.666666667,0,0.333333333,0,0.133333333,0,0,0.2,0,0,0,0,0,0.666666667,0
2596,209,7/7/2016,7,7,2016,Linville River at Pineola,Avery,5,20,0.25,post,linvil,-81.89687246,36.01862313,53,1061.566596,75.17331399,0.022179885,18.92669344,0.2140222,1.112626698,10.8122717,yes,yes,yes,yes,0.25,0,0.1,0,0,0,0,0.05,0.05,0,0,0.05,0,0.25,0
2602,210,7/12/2016,7,12,2016,Upper Neals Creek,Yancey,8,15,0.533333333,post,neals,-82.19287729,35.73739261,58,1233.160622,35.82476279,2.416543085,17.51610746,0.09939885,0.09939885,3.890512845,no,no,no,no,0.533333333,0,0.333333333,0,0,0,0,0.2,0,0,0,0,0,0.533333333,0
2598,211,7/13/2016,7,13,2016,Victor Road Cemetery,McDowell,7,20,0.35,post,victor,-82.16531798,35.78499518,59,1162.450472,40.50018212,1.52869551,17.16335024,0.10430935,0.10430935,6.80028488,no,no,no,no,0.35,0,0.05,0,0.1,0,0,0.2,0,0,0,0,0,0.35,0
2599,212,7/14/2016,7,14,2016,North Harper Creek,Avery,7,15,0.466666667,post,harper,-81.8527508,36.00956874,60,968.607132,77.70754523,3.91407438,21.02637331,2.285819902,2.292347898,7.275755162,no,yes,no,no,0.466666667,0,0.2,0,0.2,0,0,6.67E-02,0,0,0,0,0,0.466666667,0
2600,213,7/15/2016,7,15,2016,Atkins River,Watauga,2,12,0.166666667,post,atkins,-81.76038894,36.16340945,61,902.1639744,94.91662573,0.017220781,8.031539381,0.054388548,3.49926706,23.20084298,yes,no,no,yes,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.166666667,0
2601,214,7/20/2016,7,20,2016,Ray's Branch,Macon,22,12,1.833333333,post,raysbr,-83.54349097,35.19694875,66,872.5998171,99.91651194,8.550260562,14.71342357,1.537849676,7.399609206,1.308110053,no,yes,no,no,1.833333333,0,1.416666667,0,0.333333333,0,0,8.33E-02,0,0,0,0,0,1.833333333,0
2607,215,8/1/2016,8,1,2016,FR 496/FR 210 Junction,Burke,18,15,1.2,post,fr496,-81.86852552,35.89776017,78,774.4590064,69.85446141,2.611044592,17.64648516,3.474701996,6.048654013,3.547288678,no,yes,no,no,1.2,0,1,0,0.133333333,0,0,6.67E-02,0,0,0,0,0,1.2,0
2608,216,8/8/2016,8,8,2016,Nantahala Dam Road,Macon,10,15,0.666666667,post,nandam,-83.65521478,35.19898384,85,922.5845779,108.8871842,0.021809305,15.24869482,1.264022583,6.70826759,5.957018599,no,yes,yes,yes,0.666666667,0,0.2,0,0.333333333,0,0,6.67E-02,6.67E-02,0,0,0,0,0.666666667,0
2604,217,8/15/2016,8,15,2016,Hurricane Creek,Haywood,5,15,0.333333333,post,hurric,-82.98750634,35.72972781,92,818.6528497,41.48408529,3.289134947,23.03106293,2.731999908,3.170537422,19.04988475,no,yes,no,no,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0
2681,218,6/6/2017,6,6,2017,Shuler Creek,Cherokee,9,20,0.45,post,shuler,-84.22640063,35.23275203,22,487.9609875,156.0945589,6.262984041,23.74684305,0.398400815,22.64926487,15.24241362,no,no,no,no,0.45,0,0.1,0.05,0.2,0,0,0,0,0,0,0.1,0,0.45,0
2682,219,6/8/2017,6,8,2017,Nantahala River Bike Path,Macon,5,12,0.416666667,post,nanriv,-83.67235065,35.28247084,24,599.8171289,106.7723152,0.010210332,16.40188765,0.084471906,0.084471906,7.738498158,no,yes,no,no,0.416666667,0,0,0,0.083333333,0,0,2.50E-01,0,0.083333333,0,0,0,0.416666667,0
2683,220,6/12/2017,6,12,2017,Davidson River/Pisgah Education Center,Transylvania,5,15,0.333333333,post,davids,-82.79113201,35.28446654,28,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,0.333333333,0,0,0,0.2,0.066666667,0,6.67E-02,0,0,0,0,0,0.333333333,0
2684,221,6/14/2017,6,14,2017,Cold Knob/FS 479H,Buncombe,10,12,0.833333333,post,coldkn,-82.64444762,35.47174946,30,692.1670222,16.59045102,5.50929848,12.52694086,1.331714747,1.331714747,1.497760067,no,no,no,no,0.833333333,0,0.583333333,0,0.166666667,0,0.083333333,0,0,0,0,0,0,0.833333333,0
2685,222,6/20/2017,6,20,2017,John's Branch/FS 81C,Graham,1,20,0.05,post,johnsb,-84.0055461,35.34360772,36,1129.838464,133.7188154,6.179932667,22.80106404,1.873425578,12.52719575,4.403928074,no,yes,no,no,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0
2686,223,6/21/2017,6,21,2017,A-0009 Site N (FS 404),Graham,15,12,1.25,post,fs404,-83.69866445,35.35516704,37,686.3761048,106.5770294,6.388193532,20.55949066,0.011669735,6.85741212,5.79216118,no,yes,yes,yes,1.25,0,1,0,0.166666667,0,0,0,0,0.083333333,0,0,0,1.25,0
2687,224,6/26/2017,6,26,2017,Alarka Laurel 1,Swain,22,16,1.375,post,alarka,-83.35223996,35.33817087,42,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,1.375,0,0.125,0,1.125,0.125,0,0,0,0,0,0,0,1.375,0
2688,225,6/29/2017,6,29,2017,North Shoals Creek/FS 408,Cherokee,15,15,1,post,shoals,-84.19098547,35.2177205,45,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,1,0,0.666666667,0,0.266666667,0,0,6.67E-02,0,0,0,0,0,1,0
2689,226,7/5/2017,7,5,2017,Pigeon River/Twelve Mile,Haywood,7,9,0.777777778,post,pigeon,-83.02490587,35.73228615,51,569.6434014,44.73876252,0.016843061,24.50869573,0.072432153,0.072432153,21.43054305,no,no,no,no,0.777777778,0,0.222222222,0,0.222222222,0,0.333333333,0,0,0,0,0,0,0.777777778,0
2690,227,7/10/2017,7,10,2017,Upper Neals Creek,Yancey,18,10,1.8,post,neals,-82.19287729,35.73739261,56,1233.160622,35.82476279,2.416543085,17.51610746,0.09939885,0.09939885,3.890512845,no,no,no,no,1.8,0,0.4,0,0.7,0,0,7.00E-01,0,0,0,0,0,1.8,0
2691,228,7/12/2017,7,12,2017,Linville River at Pineola,Avery,7,15,0.466666667,post,linvil,-81.89687246,36.01862313,58,1061.566596,75.17331399,0.022179885,18.92669344,0.2140222,1.112626698,10.8122717,yes,yes,yes,yes,0.466666667,0,0.066666667,0,0,0,0,0.133333333,0.266666667,0,0,0,0,0.466666667,0
2692,229,7/17/2017,7,17,2017,Upper Curtis Creek Road,McDowell,21,15,1.4,post,curtis,-82.19064049,35.7319873,63,1220.664432,35.75492708,2.965582695,17.12895373,0.536006458,0.536006458,3.508606912,no,no,no,no,1.4,0,1.2,0,0.066666667,0,0,1.33E-01,0,0,0,0,0,1.4,0
2693,230,7/18/2017,7,18,2017,FR 496/FR 210 Junction,Burke,6,12,0.5,post,fr496,-81.86852552,35.89776017,64,774.4590064,69.85446141,2.611044592,17.64648516,3.474701996,6.048654013,3.547288678,no,yes,no,no,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0
2694,231,7/19/2017,7,19,2017,Balsam Road,Mitchell,7,12,0.583333333,post,balsam,-82.13584091,36.09560803,65,1786.345626,66.8507007,3.204880445,21.15990109,0.967568658,11.10668535,25.94145285,no,no,yes,yes,0.583333333,0,0,0,0.25,0.166666667,0,8.33E-02,0,0,0,0.083333333,0,0.583333333,0
2695,232,7/20/2017,7,20,2017,North Harper Creek,Avery,17,15,1.133333333,post,harper,-81.8527508,36.00956874,66,968.607132,77.70754523,3.91407438,21.02637331,2.285819902,2.292347898,7.275755162,no,yes,no,no,1.133333333,0,0.666666667,0,0.333333333,0,0,1.33E-01,0,0,0,0,0,1.133333333,0
2696,233,7/24/2017,7,24,2017,Victor Road Cemetery,McDowell,10,15,0.666666667,post,victor,-82.16531798,35.78499518,70,1162.450472,40.50018212,1.52869551,17.16335024,0.10430935,0.10430935,6.80028488,no,no,no,no,0.666666667,0,0.4,0,0.2,0,0,6.67E-02,0,0,0,0,0,0.666666667,0
2697,234,7/25/2017,7,25,2017,Hurricane Creek,Haywood,2,15,0.133333333,post,hurric,-82.98750634,35.72972781,71,818.6528497,41.48408529,3.289134947,23.03106293,2.731999908,3.170537422,19.04988475,no,yes,no,no,0.133333333,0.066666667,0.066666667,0,0,0,0,0,0,0,0,0,0,0.133333333,0
2700,235,7/26/2017,7,26,2017,Ray's Branch,Macon,20,8,2.5,post,raysbr,-83.54349097,35.19694875,72,872.5998171,99.91651194,8.550260562,14.71342357,1.537849676,7.399609206,1.308110053,no,yes,no,no,2.5,0,2,0,0.375,0,0,0,0,0,0,0,0,2.375,1
2699,236,7/31/2017,7,31,2017,Atkins River,Watauga,9,10,0.9,post,atkins,-81.76038894,36.16340945,77,902.1639744,94.91662573,0.017220781,8.031539381,0.054388548,3.49926706,23.20084298,yes,no,no,yes,0.9,0,0.5,0,0.2,0.1,0,1.00E-01,0,0,0,0,0,0.9,0
2701,237,8/2/2017,8,2,2017,Nantahala Dam Road,Macon,8,15,0.533333333,post,nandam,-83.65521478,35.19898384,79,922.5845779,108.8871842,0.021809305,15.24869482,1.264022583,6.70826759,5.957018599,no,yes,yes,yes,0.533333333,0,0.133333333,0,0.266666667,0,0,6.67E-02,0,0,0,0.066666667,0,0.533333333,0
3271,238,5/23/2018,5,23,2018,Shuler Creek,Cherokee,7,20,0.35,post,shuler,-84.22640063,35.23275203,23,487.9609875,156.0945589,6.262984041,23.74684305,0.398400815,22.64926487,15.24241362,no,no,no,no,0.35,0,0,0.1,0.25,0,0,0,0,0,0,0,0,0.35,0
3282,239,6/14/2018,6,14,2018,Cold Knob/FS 479H,Buncombe,9,15,0.6,post,coldkn,-82.64444762,35.47174946,30,692.1670222,16.59045102,5.50929848,12.52694086,1.331714747,1.331714747,1.497760067,no,no,no,no,0.6,0,0.266666667,0,0.2,0,0.066666667,0,0,0,0,0,0,0.8,0
3283,240,6/18/2018,6,18,2018,Nantahala River Bike Path,Macon,1,15,0.066666667,post,nanriv,-83.67235065,35.28247084,34,599.8171289,106.7723152,0.010210332,16.40188765,0.084471906,0.084471906,7.738498158,no,yes,no,no,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,1
3279,241,6/20/2018,6,20,2018,A-0009 Site N (FS 404),Graham,22,15,1.466666667,post,fs404,-83.69866445,35.35516704,36,686.3761048,106.5770294,6.388193532,20.55949066,0.011669735,6.85741212,5.79216118,no,yes,yes,yes,1.466666667,0,1.4,0,0.066666667,0,0,0,0,0,0,0,0,1.466666667,0
3286,242,6/26/2018,6,26,2018,North Shoals Creek/FS 408,Cherokee,3,15,0.2,post,shoals,-84.19098547,35.2177205,42,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,0.2,0,0.133333333,0,0.066666667,0,0,0,0,0,0,0,0,0.2,0
3278,243,6/28/2018,6,28,2018,Davidson River/Pisgah Education Center,Transylvania,12,12,1,post,davids,-82.79113201,35.28446654,44,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,1,0,0,0,0.083333333,0,0.166666667,0.583333333,0.083333333,0,0,0,0,0.916666667,0
3277,244,7/2/2018,7,2,2018,Alarka Laurel 1,Swain,22,16,1.375,post,alarka,-83.35223996,35.33817087,48,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,1.375,0,0.0625,0,1.3125,0,0,0,0,0,0,0,0,1.375,0
3285,245,7/10/2018,7,10,2018,Linville River at Pineola,Avery,4,15,0.266666667,post,linvil,-81.89687246,36.01862313,56,1061.566596,75.17331399,0.022179885,18.92669344,0.2140222,1.112626698,10.8122717,yes,yes,yes,yes,0.266666667,0,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0,0,0,0,0.266666667,0
3284,246,7/12/2018,7,12,2018,Atkins River,Watauga,2,10,0.2,post,atkins,-81.76038894,36.16340945,58,902.1639744,94.91662573,0.017220781,8.031539381,0.054388548,3.49926706,23.20084298,yes,no,no,yes,0.2,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.2,0
3276,247,7/16/2018,7,16,2018,Pigeon River/Twelve Mile,Haywood,29,12,2.416666667,post,pigeon,-83.02490587,35.73228615,62,569.6434014,44.73876252,0.016843061,24.50869573,0.072432153,0.072432153,21.43054305,no,no,no,no,2.416666667,0,0,0,0.083333333,0,2.25,0,0,0,0,0,0,2.333333333,0
3288,248,7/26/2018,7,26,2018,Balsam Road,Mitchell,7,15,0.466666667,post,balsam,-82.13584091,36.09560803,72,1786.345626,66.8507007,3.204880445,21.15990109,0.967568658,11.10668535,25.94145285,no,no,yes,yes,0.466666667,0,0,0,0.266666667,0,0,0.2,0,0,0,0,0,0.466666667,0
3287,249,8/6/2018,8,6,2018,Upper Curtis Creek Road,McDowell,9,15,0.6,post,curtis,-82.19064049,35.7319873,83,1220.664432,35.75492708,2.965582695,17.12895373,0.536006458,0.536006458,3.508606912,no,no,no,no,0.6,0,0.466666667,0,0.133333333,0,0,0,0,0,0,0,0,0.6,0
3289,250,8/14/2018,8,14,2018,Hurricane Creek,Haywood,8,15,0.533333333,post,hurric,-82.98750634,35.72972781,91,818.6528497,41.48408529,3.289134947,23.03106293,2.731999908,3.170537422,19.04988475,no,yes,no,no,0.533333333,0.466666667,6.67E-02,0,0,0,0,0,0,0,0,0,0,0.533333333,0
